,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,predicted_value
238,10831,-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,209700.0,<1H OCEAN,253723.01
239,5475,-118.46,34.0,44.0,941.0,230.0,493.0,206.0,3.6458,325800.0,<1H OCEAN,358698.06
240,1765,-122.33,37.95,46.0,1543.0,339.0,777.0,322.0,4.0927,142600.0,NEAR BAY,158690.0
241,13334,-117.67,34.05,6.0,2833.0,628.0,1717.0,589.0,3.2062,167500.0,INLAND,131682.0
242,7048,-118.05,33.94,34.0,495.0,120.0,527.0,130.0,1.9453,149000.0,<1H OCEAN,139020.0
243,7510,-118.27,33.89,32.0,1969.0,397.0,1349.0,370.0,4.4659,138100.0,<1H OCEAN,183845.0
244,12204,-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443,187300.0,<1H OCEAN,197161.0
245,8913,-118.46,34.03,27.0,1965.0,631.0,1042.0,596.0,2.75,327300.0,<1H OCEAN,343988.0
246,15769,-122.44,37.77,52.0,5604.0,1268.0,2023.0,1196.0,4.4085,400000.0,NEAR BAY,444740.45
247,851,-122.03,37.6,24.0,2077.0,383.0,1488.0,389.0,4.5721,214700.0,NEAR BAY,218442.0
248,9037,-117.96,34.71,32.0,3511.0,646.0,1733.0,510.0,3.46,123900.0,INLAND,99418.0
249,6058,-117.83,34.01,16.0,9446.0,1650.0,4911.0,1534.0,5.0111,212900.0,<1H OCEAN,261186.01
250,3975,-118.62,34.2,29.0,2421.0,402.0,1120.0,388.0,5.0309,244800.0,<1H OCEAN,238988.01
251,12797,-121.45,38.62,37.0,1534.0,315.0,1147.0,322.0,2.5643,59800.0,INLAND,80764.0
252,16758,-122.48,37.71,39.0,3615.0,632.0,1571.0,615.0,5.1149,314200.0,NEAR OCEAN,317449.04
253,9508,-123.22,39.15,45.0,1348.0,265.0,639.0,270.0,3.3667,115200.0,<1H OCEAN,125061.0
254,18293,-122.11,37.39,36.0,1660.0,261.0,655.0,249.0,6.3967,500001.0,NEAR BAY,395436.15
255,10542,-117.71,33.47,17.0,2681.0,454.0,830.0,410.0,5.5507,345700.0,<1H OCEAN,297120.05
256,7893,-118.07,33.87,18.0,3405.0,556.0,1945.0,509.0,5.7652,299100.0,<1H OCEAN,284387.01
257,771,-122.11,37.66,29.0,2544.0,643.0,2332.0,603.0,3.2091,150000.0,NEAR BAY,191725.0
258,6286,-117.93,34.04,30.0,1336.0,239.0,905.0,253.0,4.8854,178100.0,<1H OCEAN,183533.0
259,18198,-122.03,37.39,34.0,2600.0,650.0,1994.0,650.0,4.0223,250200.0,<1H OCEAN,236401.0
260,8530,-118.35,33.9,31.0,1547.0,,956.0,287.0,3.4698,225000.0,<1H OCEAN,234121.0
261,14284,-117.13,32.72,9.0,2436.0,720.0,1780.0,653.0,1.8299,137500.0,NEAR OCEAN,123815.0
262,9733,-121.66,36.82,17.0,3921.0,654.0,1895.0,641.0,5.0092,238700.0,<1H OCEAN,254531.0
263,6863,-118.13,34.05,35.0,3229.0,616.0,1879.0,595.0,3.9531,268400.0,<1H OCEAN,250838.0
264,4596,-118.28,34.05,41.0,1788.0,774.0,2931.0,702.0,1.4413,158900.0,<1H OCEAN,189916.0
265,6785,-118.17,34.1,25.0,4444.0,647.0,1922.0,652.0,8.058,477300.0,<1H OCEAN,462942.55
266,16230,-121.33,37.97,36.0,1953.0,492.0,999.0,371.0,2.0043,90800.0,INLAND,79292.0
267,14389,-117.23,32.74,16.0,1953.0,404.0,798.0,385.0,4.8167,169800.0,NEAR OCEAN,254148.0
268,13061,-121.29,38.6,29.0,1276.0,225.0,600.0,223.0,4.0938,109100.0,INLAND,151992.0
269,6260,-117.95,34.04,36.0,1044.0,200.0,982.0,205.0,4.7679,153900.0,<1H OCEAN,169569.0
270,9872,-121.83,36.61,26.0,3723.0,789.0,2563.0,747.0,3.4531,133100.0,<1H OCEAN,199801.0
271,20201,-119.21,34.26,26.0,2406.0,411.0,1313.0,391.0,4.9079,234100.0,NEAR OCEAN,233814.0
272,8489,-118.29,33.91,28.0,1501.0,446.0,1028.0,418.0,2.3043,177500.0,<1H OCEAN,151869.0
273,20476,-118.74,34.26,27.0,3467.0,545.0,1798.0,493.0,4.8717,204100.0,<1H OCEAN,230804.01
274,7419,-118.2,33.96,44.0,2144.0,477.0,1760.0,452.0,2.3221,161600.0,<1H OCEAN,153384.0
275,10821,-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,225000.0,<1H OCEAN,243205.02
276,2590,-124.09,40.88,31.0,1982.0,495.0,1052.0,467.0,1.5326,74100.0,NEAR OCEAN,76537.0
277,12677,-121.39,38.56,19.0,8507.0,1470.0,3517.0,1453.0,4.3644,137400.0,INLAND,155876.0
278,13507,-117.33,34.13,30.0,2335.0,363.0,1214.0,311.0,2.2449,93200.0,INLAND,84279.0
279,20503,-118.75,34.33,27.0,534.0,85.0,243.0,77.0,8.2787,330000.0,<1H OCEAN,430597.48
280,7681,-118.1,33.93,36.0,1124.0,217.0,707.0,234.0,4.375,174500.0,<1H OCEAN,178547.0
281,3519,-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,232900.0,<1H OCEAN,241711.0
282,13198,-117.69,34.06,29.0,873.0,226.0,649.0,198.0,2.7986,114400.0,INLAND,128191.0
283,14755,-117.06,32.57,18.0,1384.0,311.0,1429.0,287.0,1.3362,95000.0,NEAR OCEAN,102265.0
284,3470,-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,3.0526,183300.0,<1H OCEAN,182840.0
285,20543,-121.74,38.55,33.0,6861.0,1820.0,3717.0,1767.0,1.7311,182600.0,INLAND,99759.0
286,12223,-116.89,33.73,15.0,2094.0,316.0,937.0,277.0,5.3623,201300.0,INLAND,165213.0
287,17655,-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,234800.0,<1H OCEAN,245524.0
288,638,-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,210900.0,NEAR BAY,173805.0
289,20230,-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,395500.0,NEAR OCEAN,266550.0
290,7568,-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,113600.0,<1H OCEAN,142734.0
291,13289,-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,114900.0,INLAND,133847.0
292,11616,-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,195300.0,<1H OCEAN,206066.0
293,6916,-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,401000.0,<1H OCEAN,385205.22
294,11179,-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,171400.0,<1H OCEAN,173392.0
295,10238,-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,277300.0,<1H OCEAN,325285.13
296,6758,-118.12,34.11,48.0,2124.0,319.0,785.0,319.0,5.2131,359600.0,<1H OCEAN,338478.04
297,19461,-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,199400.0,INLAND,270557.0
298,8444,-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,227800.0,<1H OCEAN,255818.01
299,9763,-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,279100.0,<1H OCEAN,230410.0
300,17073,-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,265300.0,NEAR BAY,340321.19
301,15047,-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,296400.0,<1H OCEAN,286190.0
302,10998,-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,366800.0,<1H OCEAN,341035.04
303,2727,-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,60400.0,INLAND,58676.0
304,3767,-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,341800.0,<1H OCEAN,358129.18
305,16721,-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,222400.0,<1H OCEAN,225168.0
306,8340,-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,168800.0,<1H OCEAN,176591.0
307,16413,-121.18,37.96,35.0,411.0,74.0,193.0,59.0,2.5625,146900.0,INLAND,136118.0
308,16214,-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,80300.0,INLAND,80449.0
309,9236,-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,96000.0,INLAND,75755.0
310,8931,-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,340500.0,<1H OCEAN,368739.1
311,2591,-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,82100.0,NEAR OCEAN,87813.0
312,12199,-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,210700.0,<1H OCEAN,175469.04
313,3359,-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,59300.0,INLAND,62751.0
314,17261,-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,261000.0,NEAR OCEAN,276032.01
315,2751,-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,64000.0,INLAND,75242.0
316,6755,-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,6.706,351400.0,<1H OCEAN,432394.46
317,19302,-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,240900.0,<1H OCEAN,257586.0
318,4105,-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415,409600.0,<1H OCEAN,467082.69
319,4977,-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,105800.0,<1H OCEAN,116104.0
320,12824,-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,135500.0,INLAND,163599.0
321,14560,-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,190200.0,NEAR OCEAN,258630.06
322,19106,-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,202300.0,<1H OCEAN,228350.0
323,6604,-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,166700.0,<1H OCEAN,238941.01
324,2549,-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,70500.0,NEAR OCEAN,78627.0
325,4081,-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669,376100.0,<1H OCEAN,354782.05
326,3011,-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,113900.0,INLAND,115155.0
327,17094,-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,318600.0,NEAR OCEAN,337948.02
328,15,-122.26,37.85,50.0,1120.0,283.0,697.0,264.0,2.125,140000.0,NEAR BAY,145761.0
329,6961,-118.04,33.99,36.0,3531.0,754.0,1613.0,697.0,3.2359,198600.0,<1H OCEAN,193693.0
330,10146,-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,302100.0,<1H OCEAN,231586.0
331,12320,-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,61000.0,INLAND,78678.0
332,11143,-117.94,33.84,25.0,4016.0,831.0,2166.0,774.0,3.1884,135400.0,<1H OCEAN,191297.0
333,18955,-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,129800.0,INLAND,162363.0
334,5193,-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,110200.0,<1H OCEAN,109445.01
335,20397,-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,232200.0,<1H OCEAN,261261.05
336,12825,-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,99800.0,INLAND,103459.0
337,7546,-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,130400.0,<1H OCEAN,134859.0
338,662,-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,223100.0,NEAR BAY,181053.0
339,18078,-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,500001.0,<1H OCEAN,500001.0
340,2619,-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,70100.0,NEAR OCEAN,96763.0
341,3409,-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,217100.0,<1H OCEAN,231006.01
342,15338,-117.29,33.2,16.0,2150.0,461.0,1428.0,407.0,2.4754,157300.0,NEAR OCEAN,160159.0
343,10468,-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,244800.0,<1H OCEAN,248999.02
344,3509,-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,224200.0,<1H OCEAN,223423.02
345,18819,-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,92400.0,INLAND,122549.0
346,19088,-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,202800.0,<1H OCEAN,196174.0
347,3261,-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,68300.0,INLAND,174210.0
348,13561,-117.27,34.16,32.0,2894.0,427.0,1151.0,446.0,6.2236,159700.0,INLAND,257863.0
349,5238,-118.23,33.93,36.0,501.0,123.0,487.0,118.0,1.3,87000.0,<1H OCEAN,98162.0
350,13510,-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069,70300.0,INLAND,87089.0
351,8188,-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,500001.0,NEAR OCEAN,311785.11
352,17448,-120.47,34.63,23.0,2441.0,463.0,1392.0,434.0,3.7917,142200.0,NEAR OCEAN,171694.0
353,19987,-119.32,36.2,25.0,1427.0,246.0,772.0,221.0,2.2262,64500.0,INLAND,75080.0
354,5380,-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,319400.0,<1H OCEAN,336331.06
355,3270,-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,164100.0,<1H OCEAN,121170.0
356,11487,-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,188500.0,<1H OCEAN,189537.0
357,14047,-117.13,32.76,29.0,2568.0,682.0,1191.0,642.0,2.1094,162500.0,NEAR OCEAN,141395.0
358,13831,-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,167800.0,INLAND,197629.0
359,15834,-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,368900.0,NEAR BAY,343223.03
360,19451,-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,106400.0,INLAND,119269.0
361,11423,-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,252900.0,<1H OCEAN,246681.0
362,20169,-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,219900.0,NEAR OCEAN,281564.12
363,11093,-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,235400.0,<1H OCEAN,285800.03
364,16178,-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,223700.0,NEAR BAY,229237.0
365,19482,-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,114200.0,INLAND,149908.0
366,13802,-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,176900.0,INLAND,181117.0
367,1295,-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,170400.0,INLAND,147787.0
368,19172,-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,196400.0,<1H OCEAN,240355.0
369,4618,-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,281700.0,<1H OCEAN,318650.04
370,2326,-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,69700.0,INLAND,77532.0
371,17542,-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,194400.0,<1H OCEAN,188400.0
372,15092,-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,125400.0,<1H OCEAN,144342.0
373,19625,-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,71500.0,INLAND,114307.0
374,9521,-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,84400.0,<1H OCEAN,110215.0
375,15610,-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,259900.0,<1H OCEAN,246516.0
376,17177,-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578,318500.0,NEAR OCEAN,416404.07
377,3619,-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,176000.0,<1H OCEAN,159803.0
378,17347,-120.33,34.87,24.0,2590.0,404.0,1093.0,338.0,3.9375,341200.0,<1H OCEAN,199329.02
379,8465,-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,185700.0,<1H OCEAN,187454.0
380,9014,-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,500001.0,NEAR OCEAN,352758.19
381,5285,-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,337500.0,<1H OCEAN,426608.27
382,12249,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,95900.0,INLAND,96294.0
383,16539,-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,105000.0,INLAND,91641.0
384,7156,-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,162500.0,<1H OCEAN,197100.0
385,10702,-117.7,33.6,26.0,2283.0,506.0,634.0,469.0,2.3774,74300.0,<1H OCEAN,126109.01
386,6676,-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,330200.0,INLAND,357750.0
387,12820,-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,89400.0,INLAND,98695.0
388,1275,-121.7,37.93,10.0,3258.0,612.0,1779.0,558.0,4.6587,152500.0,INLAND,193442.0
389,58,-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171,80300.0,NEAR BAY,101871.0
390,1316,-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,122500.0,INLAND,119964.0
391,17629,-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,258500.0,<1H OCEAN,254894.02
392,15659,-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,225000.0,NEAR BAY,305837.19
393,18491,-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,198600.0,INLAND,236243.0
394,4686,-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,287500.0,<1H OCEAN,353818.16
395,17180,-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,331100.0,NEAR OCEAN,381335.13
396,13277,-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,121300.0,INLAND,122929.0
397,4641,-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,270000.0,<1H OCEAN,266685.01
398,14252,-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,96800.0,NEAR OCEAN,111546.0
399,10767,-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,500001.0,<1H OCEAN,411527.25
400,15952,-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,261800.0,NEAR BAY,258610.0
401,3885,-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,211000.0,<1H OCEAN,249177.0
402,19511,-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,83900.0,INLAND,92806.0
403,4843,-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,119600.0,<1H OCEAN,162258.0
404,9659,-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,44000.0,INLAND,59983.0
405,7736,-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,195800.0,<1H OCEAN,176310.0
406,10118,-117.92,33.94,27.0,4566.0,620.0,2045.0,664.0,5.583,267700.0,<1H OCEAN,253653.0
407,19449,-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,110400.0,INLAND,116540.0
408,8977,-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,305000.0,<1H OCEAN,357264.04
409,15274,-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,367100.0,NEAR OCEAN,189404.01
410,9693,-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,156100.0,<1H OCEAN,151045.0
411,3198,-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,148000.0,INLAND,100142.0
412,13851,-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,82300.0,INLAND,90212.0
413,11467,-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,268800.0,<1H OCEAN,205500.01
414,7678,-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,168300.0,<1H OCEAN,181275.0
415,9782,-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,100000.0,<1H OCEAN,142055.0
416,7796,-118.07,33.9,42.0,1007.0,224.0,776.0,228.0,3.8672,162700.0,<1H OCEAN,168017.0
417,22,-122.27,37.84,52.0,2436.0,541.0,1015.0,478.0,1.725,113900.0,NEAR BAY,144671.0
418,17031,-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,253800.0,NEAR OCEAN,308204.0
419,4091,-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,355900.0,<1H OCEAN,440002.29
420,19416,-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,129300.0,INLAND,149985.0
421,18744,-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,93800.0,INLAND,110663.0
422,16784,-122.45,37.69,17.0,2359.0,501.0,884.0,504.0,3.0625,87500.0,NEAR OCEAN,236024.01
423,19165,-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,141400.0,<1H OCEAN,166272.0
424,4197,-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889,153100.0,<1H OCEAN,202987.0
425,17415,-120.46,34.64,11.0,562.0,164.0,504.0,147.0,2.0161,118800.0,NEAR OCEAN,152443.0
426,4943,-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,156300.0,<1H OCEAN,127245.0
427,15295,-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,187500.0,NEAR OCEAN,196683.01
428,16498,-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,141900.0,INLAND,112601.0
429,14401,-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375,340400.0,NEAR OCEAN,247952.0
430,9684,-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,159900.0,<1H OCEAN,215066.0
431,3591,-118.47,34.25,21.0,2692.0,477.0,1330.0,456.0,4.5417,238900.0,<1H OCEAN,232988.01
432,14301,-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2.0529,168800.0,NEAR OCEAN,144035.0
433,7150,-118.15,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,150600.0,<1H OCEAN,164315.0
434,15289,-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,183000.0,NEAR OCEAN,198017.07
435,11311,-117.96,33.78,33.0,1520.0,,658.0,242.0,4.875,269300.0,<1H OCEAN,218393.0
436,9432,-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,238800.0,NEAR OCEAN,218969.0
437,10320,-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,335600.0,<1H OCEAN,315674.0
438,6191,-117.89,34.1,34.0,2048.0,411.0,1456.0,416.0,3.125,168600.0,<1H OCEAN,172837.0
439,381,-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,129500.0,NEAR BAY,150106.0
440,18601,-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,185100.0,NEAR OCEAN,334325.09
441,7022,-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,172200.0,<1H OCEAN,160829.0
442,7324,-118.18,33.98,30.0,1735.0,573.0,2237.0,545.0,2.3444,156100.0,<1H OCEAN,160914.0
443,6219,-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112,218300.0,<1H OCEAN,236365.0
444,13228,-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,213500.0,INLAND,180865.0
445,4669,-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,187500.0,<1H OCEAN,174538.0
446,17841,-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,245800.0,<1H OCEAN,227653.0
447,16054,-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,336100.0,NEAR BAY,352004.04
448,2017,-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,48500.0,INLAND,53152.99
449,9516,-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.631,109600.0,<1H OCEAN,129330.0
450,20289,-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597,195100.0,NEAR OCEAN,222176.02
451,1978,-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,115600.0,INLAND,152444.0
452,2445,-119.64,36.56,34.0,576.0,117.0,363.0,97.0,2.0658,92500.0,INLAND,71621.0
453,3120,-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,98000.0,INLAND,120904.0
454,18939,-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,195000.0,NEAR BAY,196051.0
455,17189,-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,277700.0,NEAR OCEAN,384408.09
456,7812,-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,178000.0,<1H OCEAN,182255.0
457,15009,-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,217100.0,<1H OCEAN,199067.0
458,13504,-117.32,34.12,37.0,2868.0,574.0,2055.0,563.0,2.3508,70500.0,INLAND,81235.0
459,12769,-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,64900.0,INLAND,92597.0
460,6779,-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,309300.0,<1H OCEAN,273878.0
461,7760,-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,187800.0,<1H OCEAN,201273.0
462,16897,-122.37,37.58,43.0,2506.0,432.0,967.0,428.0,4.7404,500001.0,NEAR OCEAN,396941.05
463,14522,-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,175200.0,<1H OCEAN,161427.0
464,9216,-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,50500.0,INLAND,73154.0
465,14462,-117.27,32.85,26.0,1373.0,,608.0,268.0,4.425,475000.0,NEAR OCEAN,306737.14
466,5840,-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,352100.0,<1H OCEAN,250909.0
467,5591,-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,304100.0,<1H OCEAN,287787.0
468,11755,-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,334800.0,INLAND,265413.0
469,9837,-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,217100.0,NEAR OCEAN,220799.0
470,14529,-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,184700.0,<1H OCEAN,198662.0
471,3796,-118.36,34.16,32.0,2455.0,556.0,989.0,493.0,4.0764,325000.0,<1H OCEAN,364338.15
472,10129,-117.89,33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,190300.0,<1H OCEAN,282740.0
473,12549,-121.48,38.56,50.0,1587.0,448.0,877.0,380.0,2.0833,94300.0,INLAND,90883.0
474,2912,-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,118400.0,INLAND,88822.0
475,19656,-120.85,37.49,42.0,264.0,72.0,310.0,70.0,1.4063,61500.0,INLAND,89022.0
